position_x,position_y,velocity_x,velocity_y
6.004472633140107,-2695.89722724459,0.35442927862303353,-0.11547875777390645
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.999504245987666,-2695.8187837556065,0.3406228997787102,0.0061556239143085445
6.008579085829135,-2695.730130901421,0.33949750705151044,0.22740584120875285
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.016918003907047,-2695.647566925425,0.3365344458516113,0.39584740657370254
6.040905334039187,-2695.8372584394997,0.36370055244524785,0.2120695182475541
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.770901260678801,-2695.949421523384,-0.03501394251358397,-0.176565406378636
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.5124587790803075,-2695.9246684475816,-0.49668285757451214,-0.18373326627338954
5.87530163886002,-2695.777836489308,-0.24165455695333138,0.0344463036127301
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.14857189375333,-2695.669943907267,0.22803167051736223,0.26149800264631345
5.950598790324488,-2695.7004247905925,0.22410168511114004,0.35419043800077143
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.7860031206410145,-2695.729646229659,0.016370469434588475,0.33789363356126006
6.021326713491965,-2695.7302600972744,0.2022300384665977,0.32075673117654746
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.229736097131264,-2695.730664098696,0.5194150407205145,0.3021978125921321
6.288589651410056,-2695.533216067953,0.7967610354014676,0.5790699439344897
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.3242355238473245,-2695.3918019909265,0.9273581874826535,0.8572896781585916
6.383698730203509,-2695.50036002321,1.0799064438040715,0.8528340630043841
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.424885107420478,-2695.591601033894,1.1435778143759148,0.708936960057616
6.078109688149469,-2695.7936760231523,0.6552383403102058,0.3073626337609925
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.825444923157243,-2695.938183166036,0.10452465387065146,-0.05372743057996626
5.999730508022424,-2695.8415950343774,0.016515828655976172,-0.13554020615850115
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.146642107279767,-2695.75873715579,0.16381782573661396,-0.05849157441536308
5.998687521840646,-2695.866188927782,0.051879302049858675,-0.15957777801541886
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.870557036620702,-2695.9600529087165,-0.14866931746293363,-0.3053001201166288
6.165055914567311,-2695.733898276456,0.1654111978409136,-0.05512767990408357
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.377775104044458,-2695.570472788977,0.5709076249191157,0.2661704828340835
5.83935091697183,-2695.9768064709356,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.202203350869487,-2695.9359774625946,0.725200310811882,0.08160105491851771
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.444552539780237,-2695.9087076695773,1.2370422127564633,0.13919486888750177
6.452556282291543,-2695.823822564472,1.5494807938320543,0.29831586457484155
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.452378768003852,-2695.7684095577833,1.6228103072618143,0.4252548921667746
6.248313838062108,-2695.864099716212,1.333188150750083,0.3541180895155898
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.089522611324965,-2695.940235813809,0.9868852933989232,0.22277195064620156
5.880759919466361,-2695.872737713962,0.4443217709335506,0.23425221825330647
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.738917560081362,-2695.8229267252195,0.0213714677448264,0.29721084743641774
5.795131214636351,-2695.563520251643,-0.15850260075448944,0.7183214386024908
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.762754961636225,-2695.7831862646185,-0.2715389197861353,0.7259135903624598
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.685571450551298,-2696.146213880749,-0.39815346257014517,0.12269771309807553
5.759700315771783,-2696.101338435651,-0.36059211805838254,-0.1963516166066001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.839350794375163,-2695.976806509408,0.0,0.0
6.0362157688928635,-2695.828613234365,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.036216064231119,-2695.828612731895,0.0,0.0
60.247933665522716,-2628.6584692149327,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60.24795149772645,-2628.6584472777326,3.62704513233133e-05,4.4619956207369965e-05
133.28508608714748,-2531.677362831194,136.49776013615897,181.24616307459462
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
170.7142656835022,-2481.9776799367633,234.9330946454981,311.9518035152479
242.41023157909547,-2394.766683726383,398.78961735634863,517.658192693644
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
291.7417743364779,-2334.9518993843562,501.3353333920933,643.2270902223204
0.0,0.0,0.0,0.0
351.628684478295,-2259.837649796095,645.6479265582318,821.9934270954933
0.0,0.0,0.0,0.0
392.96832742019984,-2207.957883272151,735.8243630608661,933.8283774138783
0.0,0.0,0.0,0.0
455.8266511051155,-2130.9200610638227,872.5158379493432,1101.5540414139218
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
501.2314383943188,-2075.3503921036004,943.6727079729463,1187.5420818441823
